tx_price,tx_size,tx_direction
34.57,100,-1.0
34.57,100,-1.0
34.57,265,-1.0
34.57,21,-1.0
34.57,10,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,90,-1.0
34.57,200,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,
34.57,100,
34.57,10,
34.57,90,
34.57,100,
34.57,100,1.0
34.57,100,
34.57,100,
34.57,100,1.0
34.57,100,1.0
34.575,100,
34.57,70,
34.57,30,
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.575,10,
34.57,100,1.0
34.57,100,
34.57,100,
34.57,100,1.0
34.57,100,1.0
34.575,100,
34.57,29,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,
34.57,100,
34.57,100,
34.57,100,
34.57,90,-1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,-1.0
34.57,100,-1.0
34.565,100,
34.565,100,
34.565,100,
34.565,100,
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,300,-1.0
34.57,800,-1.0
34.565,100,
34.57,700,-1.0
34.565,100,
34.57,200,
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,5100,-1.0
34.57,100,-1.0
34.57,2500,-1.0
34.57,2500,-1.0
34.57,100,
34.57,100,
34.57,200,-1.0
34.57,100,-1.0
34.57,5000,-1.0
34.57,100,
34.57,100,
34.57,1129,
34.57,200,
34.57,100,
34.57,371,
34.57,100,
34.57,100,
34.57,100,
34.57,4,
34.57,100,-1.0
34.57,6,-1.0
34.57,5000,-1.0
34.57,154,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,25,
34.57,100,
34.57,100,1.0
34.57,100,
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,
34.57,100,
34.57,100,
34.57,100,1.0
34.57,200,
34.57,100,
34.57,100,1.0
34.57,100,
34.57,100,
34.57,100,1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.575,100,
34.57,100,
34.57,100,
34.57,100,
34.565,100,
34.565,69,
34.57,1,-1.0
34.57,300,-1.0
34.5622,586,
34.56,100,1.0
34.56,100,1.0
34.565,100,
34.565,100,
34.566,50,
34.565,100,
34.565,1,
34.564,48,
34.565,50,
34.5666,100,
34.5666,100,
34.5666,100,
34.57,100,-1.0
34.57,58,-1.0
34.57,100,-1.0
34.57,79,
34.57,100,-1.0
34.57,100,-1.0
34.57,200,-1.0
34.57,1342,-1.0
34.57,100,-1.0
34.57,90,
34.57,100,
34.57,100,
34.57,100,
34.57,100,
34.57,200,
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,24,
34.57,100,1.0
34.575,100,
34.58,100,
34.58,100,
34.58,100,-1.0
34.58,14,
34.5761,200,
34.58,200,-1.0
34.58,86,-1.0
34.58,100,-1.0
34.58,5,-1.0
34.58,195,-1.0
34.58,200,-1.0
34.58,5,-1.0
34.5793,195,
34.5792,200,
34.5799,5,
34.58,100,-1.0
34.5725,100,
34.5795,70,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,50,
34.58,100,
34.58,50,
34.58,50,
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.585,100,
34.5833,107,
34.58,100,
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.58,300,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,200,1.0
34.58,100,
34.58,200,1.0
34.58,100,1.0
34.58,100,1.0
34.58,14,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,
34.58,100,
34.58,100,
34.58,96,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.5825,200,-1.0
34.58,300,-1.0
34.58,100,
34.578,12,
34.58,100,
34.58,86,
34.58,200,1.0
34.58,100,1.0
34.585,50,
34.585,50,
34.585,50,
34.58,100,1.0
34.58,300,
34.58,100,1.0
34.58,100,1.0
34.585,1,
34.5874,868,
34.58,100,1.0
34.58,100,
34.58,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.59,100,-1.0
34.59,100,-1.0
34.58,80,1.0
34.585,100,
34.58,100,1.0
34.59,32,
34.5873,300,
34.58,130,1.0
34.58,100,1.0
34.5899,130,
34.5825,43,
34.585,100,-1.0
34.5801,3,
34.5826,70,
34.59,15,-1.0
34.59,60,-1.0
34.59,30,
34.59,100,-1.0
34.58,100,1.0
34.58,39,1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,200,-1.0
34.59,200,-1.0
34.585,100,
34.59,700,-1.0
34.59,100,-1.0
34.59,300,-1.0
34.58,261,1.0
34.58,239,1.0
34.59,300,-1.0
34.585,100,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,600,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,438,-1.0
34.59,100,-1.0
34.59,60,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,1128,-1.0
34.59,100,-1.0
34.59,400,-1.0
34.59,100,-1.0
34.59,600,-1.0
34.59,185,
34.59,100,
34.59,100,
34.59,15,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,85,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,74,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,300,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,562,-1.0
34.59,100,
34.59,200,-1.0
34.59,100,
34.59,100,-1.0
34.59,300,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,138,-1.0
34.59,100,
34.59,100,
34.59,10,-1.0
34.59,100,-1.0
34.59,90,-1.0
34.59,100,
34.59,307,-1.0
34.59,393,1.0
34.59,387,1.0
34.59,200,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.585,100,1.0
34.59,100,1.0
34.59,100,
34.59,100,
34.59,300,
34.59,100,
34.59,400,1.0
34.595,100,
34.59,100,1.0
34.59,300,1.0
34.59,500,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,200,
34.59,100,
34.6,700,-1.0
34.6,100,-1.0
34.6,1000,-1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.595,100,
34.59,100,1.0
34.59,100,1.0
34.59,200,1.0
34.59,2,
34.5901,600,
34.5901,4,
34.595,100,
34.595,100,
34.5857,200,1.0
34.5857,100,
34.5857,100,
34.5857,100,
34.5968,100,
34.595,50,
34.5999,1,
34.595,100,
34.5999,75,
34.59,194,1.0
34.59,100,1.0
34.595,100,
34.595,100,
34.595,100,
34.6,173,-1.0
34.595,200,
34.59,98,1.0
34.59,2,1.0
34.5964,200,
34.595,100,
34.595,100,
34.6,90,-1.0
34.6,10,-1.0
34.6,80,-1.0
34.6,27,-1.0
34.6,3,-1.0
34.595,100,
34.5954,100,
34.5954,100,
34.5954,100,
34.59,106,1.0
34.59,179,1.0
34.5901,14,
34.595,100,
34.5999,11,
34.6,200,
34.6,97,-1.0
34.597,90,
34.6,100,
34.6,100,
34.6,200,-1.0
34.6,70,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,400,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,200,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,10,-1.0
34.6,90,-1.0
34.6,10,-1.0
34.6,20,-1.0
34.6,80,-1.0
34.6,20,-1.0
34.6,80,-1.0
34.6,20,-1.0
34.6,80,-1.0
34.6,30,
34.6,100,-1.0
34.6,100,
34.6,100,
34.6,100,
34.6,330,
34.6,100,
34.595,100,
34.595,100,
34.6,100,-1.0
34.6,10,-1.0
34.6,10,-1.0
34.6,90,-1.0
34.6,310,-1.0
34.6,100,
34.6,200,
34.6,100,
34.6,100,1.0
34.6,100,1.0
34.61,100,
34.605,400,
34.605,100,
34.6,500,1.0
34.605,100,
34.6,100,
34.6,100,
34.605,100,
34.61,500,-1.0
34.61,100,-1.0
34.61,600,-1.0
34.6075,500,
34.6,14,1.0
34.605,100,
34.605,300,
34.61,100,-1.0
34.61,5,-1.0
34.61,45,-1.0
34.6099,5,
34.6099,45,
34.605,100,-1.0
34.6043,300,
34.6,100,
34.6,100,
34.6,100,
34.6,100,1.0
34.605,100,
34.605,100,
34.605,100,
34.6,100,1.0
34.6,100,1.0
34.6,15,
34.6,85,1.0
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6001,27,
34.6,100,1.0
34.605,125,
34.6032,125,
34.606,42,
34.6025,1,
34.6,1000,1.0
34.605,100,
34.6,100,
34.6,100,
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,300,
34.6,500,1.0
34.6,100,1.0
34.6,100,
34.6,100,
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,400,-1.0
34.61,100,
34.61,100,
34.61,90,-1.0
34.605,100,
34.61,500,-1.0
34.61,100,-1.0
34.61,182,-1.0
34.61,118,-1.0
34.61,200,
34.61,82,
34.61,18,-1.0
34.61,500,-1.0
34.61,100,-1.0
34.61,10,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,290,-1.0
34.61,100,
34.61,100,-1.0
34.61,100,
34.61,200,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,10,-1.0
34.61,100,
34.61,100,
34.61,90,-1.0
34.61,10,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,
34.61,100,
34.61,11,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,450,
34.61,18,1.0
34.62,100,-1.0
34.6199,49,
34.61,100,
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,800,
34.61,800,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,400,
34.61,100,
34.61,100,
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,600,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.6,100,1.0
34.6,300,1.0
34.61,100,-1.0
34.605,100,
34.605,100,
34.605,100,
34.605,100,
34.61,100,-1.0
34.6027,50,
34.6,1,1.0
34.61,100,
34.605,100,
34.61,100,-1.0
34.605,1,
34.605,1,
34.61,99,-1.0
34.61,1000,-1.0
34.61,70,-1.0
34.61,200,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,600,-1.0
34.602,9,
34.61,1,-1.0
34.605,100,
34.6001,346,
34.605,100,
34.61,100,-1.0
34.6001,44,
34.61,100,-1.0
34.61,144,-1.0
34.61,144,-1.0
34.61,100,-1.0
34.61,600,
34.6099,1,
34.61,84,-1.0
34.61,100,-1.0
34.6093,300,
34.6093,500,
34.61,100,-1.0
34.605,300,
34.6,100,
34.6,100,
34.605,100,
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,100,
34.6,100,
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,10,1.0
34.6,100,1.0
34.6,90,
34.6,100,1.0
34.605,200,
34.605,400,
34.605,400,
34.6,16,1.0
34.605,100,
34.6,2,1.0
34.6,100,1.0
34.605,100,
34.6055,229,
34.61,1,-1.0
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,100,
34.605,100,
34.61,33,-1.0
34.6,100,
34.6,100,1.0
34.6,100,1.0
34.605,100,
34.61,160,-1.0
34.61,100,-1.0
34.61,100,-1.0
34.61,40,-1.0
34.6,8,1.0
34.6035,132,
34.6,200,1.0
34.605,2,
34.6,100,1.0
34.6025,90,
34.6,100,1.0
34.605,100,
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,65,1.0
34.6,335,1.0
34.6,200,1.0
34.6,100,1.0
34.6,100,
34.6,100,1.0
34.6,100,1.0
34.6,100,1.0
34.6,400,1.0
34.6,100,1.0
34.6,100,1.0
34.6,200,
34.6,100,1.0
34.6,100,1.0
34.6,200,1.0
34.6,35,
34.6,100,1.0
34.6,100,1.0
34.6,15,
34.6,100,
34.6,100,
34.6,100,
34.6,100,
34.6,94,-1.0
34.6,100,1.0
34.6,100,1.0
34.6,14,1.0
34.6,86,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,
34.6,100,-1.0
34.595,100,
34.595,100,
34.6,100,-1.0
34.591,450,
34.595,200,
34.6,100,
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,100,-1.0
34.6,300,-1.0
34.6,100,-1.0
34.6,100,
34.6,100,-1.0
34.6,10,-1.0
34.6,200,-1.0
34.58,7913,1.0
34.6,400,-1.0
34.6,95,-1.0
34.6,91,-1.0
34.5925,1,
34.595,200,
34.595,200,
34.595,500,
34.595,100,
34.599000000000004,300,
34.599000000000004,400,
34.595,100,
34.59,100,
34.595,100,
34.5901,35,
34.5959,578,
34.6,34,-1.0
34.591,1000,
34.59,100,1.0
34.59,100,
34.595,100,
34.59,200,1.0
34.5947,105,
34.5938,150,
34.59,100,
34.595,100,
34.59,100,1.0
34.59,100,
34.59,100,1.0
34.59,100,1.0
34.5949,24,
34.59,100,1.0
34.59,100,1.0
34.59,100,
34.59,100,1.0
34.59,100,1.0
34.5901,20,
34.59,100,1.0
34.59,200,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,
34.59,100,
34.59,43,
34.59,100,
34.59,200,
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,1.0
34.59,200,
34.59,100,
34.59,1,
34.59,100,
34.59,100,-1.0
34.59,100,
34.59,200,
34.59,100,
34.59,200,-1.0
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.58,114,1.0
34.59,266,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.585,200,
34.59,100,
34.59,100,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.580999999999996,200,
34.585,100,
34.59,100,-1.0
34.585,424,
34.5815,344,
34.58,300,1.0
34.583,232,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,200,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,271,
34.59,100,
34.59,100,
34.59,100,
34.59,9,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,120,-1.0
34.59,151,-1.0
34.59,200,-1.0
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,200,1.0
34.595,50,
34.59,10,
34.59,300,1.0
34.595,100,
34.5955,100,
34.5965,35,
34.59,100,1.0
34.5999,2,
34.5975,50,
34.5973,2,
34.59,90,1.0
34.59,200,1.0
34.59,282,1.0
34.595,100,
34.5975,4,
34.595,100,
34.5942,1000,
34.5999,1,
34.6003,800,-1.0
34.6003,200,
34.6003,200,
34.6003,100,
34.6003,100,
34.59,100,1.0
34.59,100,
34.59,100,
34.59,200,1.0
34.59,100,1.0
34.595,500,
34.595,500,
34.6,1,-1.0
34.5948,100,
34.5932,100,
34.5932,100,
34.5952,138,
34.59,200,1.0
34.59,300,1.0
34.59,22,
34.59,78,1.0
34.59,100,1.0
34.59,21,1.0
34.5948,578,
34.59,100,1.0
34.59,100,
34.59,100,
34.59,79,
34.59,100,
34.59,100,
34.59,300,1.0
34.59,100,
34.59,100,
34.59,100,
34.59,10,
34.59,100,1.0
34.59,100,
34.59,200,
34.59,100,
34.59,19,
34.59,200,
34.59,81,
34.59,19,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,81,1.0
34.59,1100,
34.59,800,
34.59,539,-1.0
34.59,100,1.0
34.59,19,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,13,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,113,
34.59,100,
34.59,100,
34.5863,200,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,100,-1.0
34.5899,9,
34.5899,4,
34.585,1,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,74,-1.0
34.5838,1000,
34.59,100,
34.59,100,
34.59,100,-1.0
34.58,2,1.0
34.5899,5,
34.59,100,-1.0
34.59,100,-1.0
34.585,66,
34.585,50,
34.59,43,-1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.58,100,
34.585,100,
34.585,100,
34.58,100,
34.58,100,1.0
34.585,100,
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,200,1.0
34.58,100,1.0
34.58,100,
34.58,200,
34.58,100,-1.0
34.58,200,-1.0
34.58,100,
34.58,100,
34.58,100,
34.58,400,-1.0
34.586,100,-1.0
34.58,100,
34.586,100,
34.586,100,
34.586,100,-1.0
34.586,200,
34.586,100,
34.576,2200,
34.58,2,-1.0
34.5701,100,
34.58,100,-1.0
34.5764,36,
34.5769,1174,
34.58,38,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,38,-1.0
34.5737,112,
34.58,54,-1.0
34.5701,160,
34.58,100,-1.0
34.58,102,-1.0
34.58,100,-1.0
34.58,6,-1.0
34.58,300,-1.0
34.58,92,-1.0
34.58,8,-1.0
34.58,100,-1.0
34.58,200,-1.0
34.58,100,
34.58,100,
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.58,71,1.0
34.58,100,
34.59,5,-1.0
34.59,199,-1.0
34.59,18,
34.59,1,
34.585,1,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.582,300,
34.58,19,
34.58,81,1.0
34.580999999999996,200,
34.585,99,
34.584,2000,
34.58,200,1.0
34.5846,200,
34.5846,100,
34.5846,100,
34.5846,100,
34.59,100,-1.0
34.59,100,-1.0
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,200,
34.58,100,1.0
34.58,100,1.0
34.58,70,1.0
34.585,100,
34.58,16,1.0
34.58,100,1.0
34.585,100,
34.59,5,-1.0
34.5835,2000,
34.58,100,
34.58,100,
34.58,100,
34.58,84,1.0
34.58,100,1.0
34.58,100,
34.58,100,
34.58,23,
34.58,100,-1.0
34.5797,77,
34.58,100,-1.0
34.5772,400,
34.58,100,
34.58,100,
34.58,143,
34.5701,143,
34.58,100,-1.0
34.58,57,-1.0
34.58,43,-1.0
34.58,5,-1.0
34.5787,5,
34.5764,17,
34.58,50,-1.0
34.58,100,-1.0
34.58,100,
34.575,500,
34.575,100,
34.58,100,
34.58,200,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,300,-1.0
34.58,50,
34.58,150,-1.0
34.58,100,-1.0
34.58,50,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,
34.58,100,
34.58,100,1.0
34.58,82,1.0
34.58,18,1.0
34.58,82,
34.58,18,
34.58,100,-1.0
34.58,32,-1.0
34.58,68,1.0
34.58,32,1.0
34.58,68,1.0
34.58,32,1.0
34.58,68,1.0
34.58,100,
34.58,100,1.0
34.58,200,1.0
34.58,100,1.0
34.58,100,1.0
34.585,100,
34.585,100,
34.58,100,1.0
34.58,200,1.0
34.585,100,
34.585,100,
34.585,100,
34.58,100,1.0
34.58,100,1.0
34.585,100,
34.585,100,
34.59,100,
34.585,19,
34.585,81,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.586,1219,
34.58,100,1.0
34.59,29,
34.585,100,
34.585,50,
34.585,50,
34.585,50,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.58,100,1.0
34.58,100,
34.585,50,
34.5899,18,
34.59,40,-1.0
34.5875,50,
34.586,72,
34.58,100,
34.58,100,
34.5827,18,
34.5842,186,
34.58,100,1.0
34.5868,100,
34.58,100,1.0
34.58,100,
34.585,100,
34.58,100,1.0
34.5899,1,
34.59,31,-1.0
34.59,100,
34.59,200,
34.59,58,-1.0
34.59,42,-1.0
34.59,100,
34.59,212,-1.0
34.59,100,-1.0
34.59,21,-1.0
34.59,200,
34.59,100,-1.0
34.59,100,
34.585,65,
34.59,16,-1.0
34.5899,16,
34.5826,200,
34.5826,100,
34.5826,100,
34.59,163,-1.0
34.5877,1350,
34.585,100,
34.585,100,
34.585,100,
34.585,200,
34.580999999999996,1000,
34.580999999999996,800,
34.58,100,1.0
34.58,100,
34.58,100,1.0
34.58,100,
34.58,100,1.0
34.58,400,1.0
34.58,100,
34.58,100,
34.58,100,
34.58,91,
34.58,100,
34.58,400,
34.58,19,
34.58,100,
34.58,400,-1.0
34.58,164,-1.0
34.58,264,1.0
34.58,36,-1.0
34.58,100,-1.0
34.58,100,
34.58,100,
34.58,800,-1.0
34.58,100,-1.0
34.58,300,-1.0
34.58,200,-1.0
34.58,300,-1.0
34.575,100,
34.58,186,-1.0
34.58,114,
34.575,100,
34.58,100,-1.0
34.5791,100,
34.58,100,-1.0
34.5793,100,
34.575,1,
34.58,100,
34.575,100,
34.5732,13,
34.58,100,-1.0
34.5722,154,
34.58,100,-1.0
34.58,100,-1.0
34.58,278,-1.0
34.58,22,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.5767,100,
34.5768,100,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,
34.575,81,
34.58,78,-1.0
34.58,22,-1.0
34.58,31,-1.0
34.58,69,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,96,-1.0
34.58,27,-1.0
34.58,8,-1.0
34.58,96,-1.0
34.58,4,-1.0
34.58,73,-1.0
34.58,27,-1.0
34.58,78,-1.0
34.58,22,-1.0
34.58,100,
34.5767,116,
34.58,53,-1.0
34.5786,53,
34.58,5,
34.58,25,
34.5753,5,
34.575,25,
34.5744,147,
34.58,15,-1.0
34.58,100,-1.0
34.575,50,
34.575,50,
34.58,100,
34.58,46,-1.0
34.571,11,
34.575,300,
34.5717,15,
34.579,4,
34.58,81,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,1300,-1.0
34.58,100,
34.58,19,-1.0
34.58,281,
34.58,200,
34.58,100,
34.58,120,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,50,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,-1.0
34.58,200,
34.58,100,1.0
34.5825,11,
34.585,100,
34.58,54,1.0
34.585,100,
34.585,100,
34.585,49,
34.585,51,
34.585,49,
34.585,100,
34.5825,14,
34.5863,118,
34.585,1,-1.0
34.59,1,
34.5894,1,
34.59,2,
34.5872,2,
34.5829,2000,
34.59,100,
34.59,270,-1.0
34.59,130,-1.0
34.59,97,
34.59,3,-1.0
34.59,15,-1.0
34.5812,100,
34.5812,100,
34.5812,100,
34.5812,100,
34.5825,62,
34.5899,17,
34.585,100,
34.59,100,
34.59,100,-1.0
34.59,100,
34.59,97,-1.0
34.59,200,-1.0
34.59,100,
34.59,100,-1.0
34.58,51,1.0
34.5886,100,
34.5886,100,
34.5826,10,
34.5855,700,
34.585,100,
34.586,1000,
34.585,100,
34.582,7700,
34.58,100,1.0
34.58,100,1.0
34.585,100,
34.58,100,1.0
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,15,
34.58,85,1.0
34.58,100,
34.585,100,
34.58,46,1.0
34.58,63,1.0
34.58,100,1.0
34.58,100,
34.58,100,1.0
34.585,100,
34.58,100,1.0
34.585,100,
34.585,100,
34.58,100,1.0
34.58,100,1.0
34.59,100,
34.59,187,-1.0
34.585,100,
34.585,270,
34.585,100,
34.585,100,
34.5875,57,
34.585,100,
34.58,100,1.0
34.59,75,
34.59,13,-1.0
34.59,87,-1.0
34.59,100,-1.0
34.585,100,
34.585,100,
34.585,80,
34.585,1,
34.585,100,
34.585,100,
34.585,100,
34.585,100,
34.59,13,-1.0
34.59,100,-1.0
34.585,100,
34.59,100,
34.59,40,-1.0
34.59,60,-1.0
34.59,200,-1.0
34.59,100,-1.0
34.5899,9,
34.59,200,-1.0
34.59,100,
34.59,58,
34.59,100,-1.0
34.59,100,-1.0
34.585,195,
34.59,100,
34.59,100,-1.0
34.5899,34,
34.59,100,
34.59,300,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,300,-1.0
34.59,29,-1.0
34.59,140,
34.59,97,
34.59,60,
34.59,71,-1.0
34.59,100,-1.0
34.59,400,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,200,-1.0
34.59,66,
34.59,34,
34.59,122,
34.59,100,
34.59,200,
34.59,100,
34.59,200,-1.0
34.59,200,
34.59,100,
34.59,200,
34.59,42,
34.59,77,
34.59,100,
34.59,23,
34.59,100,
34.59,77,
34.59,23,
34.59,100,
34.59,134,1.0
34.59,100,-1.0
34.59,66,-1.0
34.59,100,
34.59,100,
34.6,100,
34.6,100,
34.6,100,-1.0
34.595,100,
34.59,200,
34.595,340,-1.0
34.595,100,
34.595,100,
34.595,200,
34.595,100,
34.59,700,
34.595,100,
34.595,100,
34.59,400,
34.59,100,
34.59,100,
34.595,100,
34.595,200,
34.595,300,
34.595,100,
34.595,100,
34.595,100,
34.595,100,
34.595,100,
34.595,100,
34.59,200,1.0
34.595,100,
34.6,9,
34.6,300,-1.0
34.6,200,-1.0
34.6,200,-1.0
34.6,200,
34.6,100,
34.6,100,
34.6,91,-1.0
34.6,91,-1.0
34.6,9,-1.0
34.6,100,-1.0
